iteration,scoref,beta,prune_threshold,score
17,entropy,0.5,0.5,0.9777777777777777
17,entropy,0.5,1,0.9777777777777777
17,entropy,0.5,2,0.9777777777777777
17,entropy,0.5,5,0.9777777777777777
18,gini,0,0,0.9333333333333333
18,gini,0,0.05,0.9333333333333333
18,gini,0,0.1,0.9333333333333333
18,gini,0,0.2,0.9333333333333333
18,gini,0,0.5,0.9333333333333333
18,gini,0,1,0.9333333333333333
18,gini,0,2,0.9111111111111111
18,gini,0,5,0.9111111111111111
18,gini,0.01,0,0.9333333333333333
18,gini,0.01,0.05,0.9333333333333333
18,gini,0.01,0.1,0.9333333333333333
18,gini,0.01,0.2,0.9333333333333333
18,gini,0.01,0.5,0.9333333333333333
18,gini,0.01,1,0.9333333333333333
18,gini,0.01,2,0.9111111111111111
18,gini,0.01,5,0.9111111111111111
18,gini,0.05,0,0.9111111111111111
18,gini,0.05,0.05,0.9111111111111111
18,gini,0.05,0.1,0.9111111111111111
18,gini,0.05,0.2,0.9111111111111111
18,gini,0.05,0.5,0.9111111111111111
18,gini,0.05,1,0.9111111111111111
18,gini,0.05,2,0.9111111111111111
18,gini,0.05,5,0.9111111111111111
18,gini,0.3,0,0.9111111111111111
18,gini,0.3,0.05,0.9111111111111111
18,gini,0.3,0.1,0.9111111111111111
18,gini,0.3,0.2,0.9111111111111111
18,gini,0.3,0.5,0.9111111111111111
18,gini,0.3,1,0.9111111111111111
18,gini,0.3,2,0.9111111111111111
18,gini,0.3,5,0.9111111111111111
18,gini,0.5,0,0.2222222222222222
18,gini,0.5,0.05,0.2222222222222222
18,gini,0.5,0.1,0.2222222222222222
18,gini,0.5,0.2,0.2222222222222222
18,gini,0.5,0.5,0.2222222222222222
18,gini,0.5,1,0.2222222222222222
18,gini,0.5,2,0.2222222222222222
18,gini,0.5,5,0.2222222222222222
18,entropy,0,0,0.9333333333333333
18,entropy,0,0.05,0.9333333333333333
18,entropy,0,0.1,0.9333333333333333
18,entropy,0,0.2,0.9333333333333333
18,entropy,0,0.5,0.9333333333333333
18,entropy,0,1,0.9333333333333333
18,entropy,0,2,0.9111111111111111
18,entropy,0,5,0.9111111111111111
18,entropy,0.01,0,0.9333333333333333
18,entropy,0.01,0.05,0.9333333333333333
18,entropy,0.01,0.1,0.9333333333333333
18,entropy,0.01,0.2,0.9333333333333333
18,entropy,0.01,0.5,0.9333333333333333
18,entropy,0.01,1,0.9333333333333333
18,entropy,0.01,2,0.9111111111111111
18,entropy,0.01,5,0.9111111111111111
18,entropy,0.05,0,0.9333333333333333
18,entropy,0.05,0.05,0.9333333333333333
18,entropy,0.05,0.1,0.9333333333333333
18,entropy,0.05,0.2,0.9333333333333333
18,entropy,0.05,0.5,0.9333333333333333
18,entropy,0.05,1,0.9333333333333333
18,entropy,0.05,2,0.9111111111111111
18,entropy,0.05,5,0.9111111111111111
18,entropy,0.3,0,0.9111111111111111
18,entropy,0.3,0.05,0.9111111111111111
18,entropy,0.3,0.1,0.9111111111111111
18,entropy,0.3,0.2,0.9111111111111111
18,entropy,0.3,0.5,0.9111111111111111
18,entropy,0.3,1,0.9111111111111111
18,entropy,0.3,2,0.9111111111111111
18,entropy,0.3,5,0.9111111111111111
18,entropy,0.5,0,0.9111111111111111
18,entropy,0.5,0.05,0.9111111111111111
18,entropy,0.5,0.1,0.9111111111111111
18,entropy,0.5,0.2,0.9111111111111111
18,entropy,0.5,0.5,0.9111111111111111
18,entropy,0.5,1,0.9111111111111111
18,entropy,0.5,2,0.9111111111111111
18,entropy,0.5,5,0.9111111111111111
19,gini,0,0,0.9555555555555556
19,gini,0,0.05,0.9555555555555556
19,gini,0,0.1,0.9555555555555556
19,gini,0,0.2,0.9555555555555556
19,gini,0,0.5,0.9555555555555556
19,gini,0,1,0.9555555555555556
19,gini,0,2,0.9555555555555556
19,gini,0,5,0.9555555555555556
19,gini,0.01,0,0.9555555555555556
19,gini,0.01,0.05,0.9555555555555556
19,gini,0.01,0.1,0.9555555555555556
19,gini,0.01,0.2,0.9555555555555556
19,gini,0.01,0.5,0.9555555555555556
19,gini,0.01,1,0.9555555555555556
19,gini,0.01,2,0.9555555555555556
19,gini,0.01,5,0.9555555555555556
19,gini,0.05,0,0.9555555555555556
19,gini,0.05,0.05,0.9555555555555556
19,gini,0.05,0.1,0.9555555555555556
19,gini,0.05,0.2,0.9555555555555556
19,gini,0.05,0.5,0.9555555555555556
19,gini,0.05,1,0.9555555555555556
19,gini,0.05,2,0.9555555555555556
19,gini,0.05,5,0.9555555555555556
19,gini,0.3,0,0.9555555555555556
19,gini,0.3,0.05,0.9555555555555556
19,gini,0.3,0.1,0.9555555555555556
19,gini,0.3,0.2,0.9555555555555556
19,gini,0.3,0.5,0.9555555555555556
19,gini,0.3,1,0.9555555555555556
19,gini,0.3,2,0.9555555555555556
19,gini,0.3,5,0.9555555555555556
19,gini,0.5,0,0.26666666666666666
19,gini,0.5,0.05,0.26666666666666666
19,gini,0.5,0.1,0.26666666666666666
19,gini,0.5,0.2,0.26666666666666666
19,gini,0.5,0.5,0.26666666666666666
19,gini,0.5,1,0.26666666666666666
19,gini,0.5,2,0.26666666666666666
19,gini,0.5,5,0.26666666666666666
19,entropy,0,0,0.9555555555555556
19,entropy,0,0.05,0.9555555555555556
19,entropy,0,0.1,0.9555555555555556
19,entropy,0,0.2,0.9555555555555556
19,entropy,0,0.5,0.9555555555555556
19,entropy,0,1,0.9555555555555556
19,entropy,0,2,0.9555555555555556
19,entropy,0,5,0.9555555555555556
19,entropy,0.01,0,0.9555555555555556
19,entropy,0.01,0.05,0.9555555555555556
19,entropy,0.01,0.1,0.9555555555555556
19,entropy,0.01,0.2,0.9555555555555556
19,entropy,0.01,0.5,0.9555555555555556
19,entropy,0.01,1,0.9555555555555556
19,entropy,0.01,2,0.9555555555555556
19,entropy,0.01,5,0.9555555555555556
19,entropy,0.05,0,0.9555555555555556
19,entropy,0.05,0.05,0.9555555555555556
19,entropy,0.05,0.1,0.9555555555555556
19,entropy,0.05,0.2,0.9555555555555556
19,entropy,0.05,0.5,0.9555555555555556
19,entropy,0.05,1,0.9555555555555556
19,entropy,0.05,2,0.9555555555555556
19,entropy,0.05,5,0.9555555555555556
19,entropy,0.3,0,0.9555555555555556
19,entropy,0.3,0.05,0.9555555555555556
19,entropy,0.3,0.1,0.9555555555555556
19,entropy,0.3,0.2,0.9555555555555556
19,entropy,0.3,0.5,0.9555555555555556
19,entropy,0.3,1,0.9555555555555556
19,entropy,0.3,2,0.9555555555555556
19,entropy,0.3,5,0.9555555555555556
19,entropy,0.5,0,0.9555555555555556
19,entropy,0.5,0.05,0.9555555555555556
19,entropy,0.5,0.1,0.9555555555555556
19,entropy,0.5,0.2,0.9555555555555556
19,entropy,0.5,0.5,0.9555555555555556
19,entropy,0.5,1,0.9555555555555556
19,entropy,0.5,2,0.9555555555555556
19,entropy,0.5,5,0.9555555555555556
20,gini,0,0,0.9333333333333333
20,gini,0,0.05,0.9333333333333333
20,gini,0,0.1,0.9333333333333333
20,gini,0,0.2,0.9333333333333333
20,gini,0,0.5,0.9333333333333333
20,gini,0,1,0.9777777777777777
20,gini,0,2,0.9555555555555556
20,gini,0,5,0.9555555555555556
20,gini,0.01,0,0.9333333333333333
20,gini,0.01,0.05,0.9333333333333333
20,gini,0.01,0.1,0.9333333333333333
20,gini,0.01,0.2,0.9333333333333333
20,gini,0.01,0.5,0.9333333333333333
20,gini,0.01,1,0.9777777777777777
20,gini,0.01,2,0.9555555555555556
20,gini,0.01,5,0.9555555555555556
20,gini,0.05,0,0.9333333333333333
20,gini,0.05,0.05,0.9333333333333333
20,gini,0.05,0.1,0.9333333333333333
20,gini,0.05,0.2,0.9333333333333333
20,gini,0.05,0.5,0.9333333333333333
20,gini,0.05,1,0.9777777777777777
20,gini,0.05,2,0.9555555555555556
20,gini,0.05,5,0.9555555555555556
20,gini,0.3,0,0.9555555555555556
20,gini,0.3,0.05,0.9555555555555556
20,gini,0.3,0.1,0.9555555555555556
20,gini,0.3,0.2,0.9555555555555556
20,gini,0.3,0.5,0.9555555555555556
20,gini,0.3,1,0.9555555555555556
20,gini,0.3,2,0.9555555555555556
20,gini,0.3,5,0.9555555555555556
20,gini,0.5,0,0.28888888888888886
20,gini,0.5,0.05,0.28888888888888886
20,gini,0.5,0.1,0.28888888888888886
20,gini,0.5,0.2,0.28888888888888886
20,gini,0.5,0.5,0.28888888888888886
20,gini,0.5,1,0.28888888888888886
20,gini,0.5,2,0.28888888888888886
20,gini,0.5,5,0.28888888888888886
20,entropy,0,0,0.9333333333333333
20,entropy,0,0.05,0.9333333333333333
20,entropy,0,0.1,0.9333333333333333
20,entropy,0,0.2,0.9333333333333333
20,entropy,0,0.5,0.9333333333333333
20,entropy,0,1,0.9777777777777777
20,entropy,0,2,0.9555555555555556
20,entropy,0,5,0.9555555555555556
20,entropy,0.01,0,0.9333333333333333
20,entropy,0.01,0.05,0.9333333333333333
20,entropy,0.01,0.1,0.9333333333333333
20,entropy,0.01,0.2,0.9333333333333333
20,entropy,0.01,0.5,0.9333333333333333
20,entropy,0.01,1,0.9777777777777777
20,entropy,0.01,2,0.9555555555555556
20,entropy,0.01,5,0.9555555555555556
20,entropy,0.05,0,0.9333333333333333
20,entropy,0.05,0.05,0.9333333333333333
20,entropy,0.05,0.1,0.9333333333333333
20,entropy,0.05,0.2,0.9333333333333333
20,entropy,0.05,0.5,0.9333333333333333
20,entropy,0.05,1,0.9777777777777777
20,entropy,0.05,2,0.9555555555555556
20,entropy,0.05,5,0.9555555555555556
20,entropy,0.3,0,0.9555555555555556
20,entropy,0.3,0.05,0.9555555555555556
20,entropy,0.3,0.1,0.9555555555555556
20,entropy,0.3,0.2,0.9555555555555556
20,entropy,0.3,0.5,0.9555555555555556
20,entropy,0.3,1,0.9555555555555556
20,entropy,0.3,2,0.9555555555555556
20,entropy,0.3,5,0.9555555555555556
20,entropy,0.5,0,0.9555555555555556
20,entropy,0.5,0.05,0.9555555555555556
20,entropy,0.5,0.1,0.9555555555555556
20,entropy,0.5,0.2,0.9555555555555556
20,entropy,0.5,0.5,0.9555555555555556
20,entropy,0.5,1,0.9555555555555556
20,entropy,0.5,2,0.9555555555555556
20,entropy,0.5,5,0.9555555555555556
