iteration,Assumed probability,score
485,1,0.9742822966507177
486,0.25,0.9808612440191388
486,0.5,0.9796650717703349
486,0.75,0.9778708133971292
486,1,0.9784688995215312
487,0.25,0.9784688995215312
487,0.5,0.9748803827751196
487,0.75,0.9754784688995215
487,1,0.972488038277512
488,0.25,0.9844497607655502
488,0.5,0.9838516746411483
488,0.75,0.9838516746411483
488,1,0.9826555023923444
489,0.25,0.9802631578947368
489,0.5,0.9778708133971292
489,0.75,0.9748803827751196
489,1,0.9754784688995215
490,0.25,0.9844497607655502
490,0.5,0.9808612440191388
490,0.75,0.9808612440191388
490,1,0.9808612440191388
491,0.25,0.9814593301435407
491,0.5,0.9802631578947368
491,0.75,0.979066985645933
491,1,0.9784688995215312
492,0.25,0.9796650717703349
492,0.5,0.9784688995215312
492,0.75,0.9778708133971292
492,1,0.9778708133971292
493,0.25,0.9820574162679426
493,0.5,0.9796650717703349
493,0.75,0.9766746411483254
493,1,0.9766746411483254
494,0.25,0.9832535885167464
494,0.5,0.9814593301435407
494,0.75,0.9808612440191388
494,1,0.979066985645933
495,0.25,0.9838516746411483
495,0.5,0.9814593301435407
495,0.75,0.9814593301435407
495,1,0.9796650717703349
496,0.25,0.9832535885167464
496,0.5,0.9814593301435407
496,0.75,0.9814593301435407
496,1,0.9802631578947368
497,0.25,0.9844497607655502
497,0.5,0.9838516746411483
497,0.75,0.9808612440191388
497,1,0.9802631578947368
498,0.25,0.9826555023923444
498,0.5,0.9796650717703349
498,0.75,0.9784688995215312
498,1,0.9772727272727273
499,0.25,0.9832535885167464
499,0.5,0.9808612440191388
499,0.75,0.9772727272727273
499,1,0.9772727272727273
500,0.25,0.9784688995215312
500,0.5,0.9772727272727273
500,0.75,0.9766746411483254
500,1,0.9754784688995215
501,0.25,0.979066985645933
501,0.5,0.9784688995215312
501,0.75,0.9766746411483254
501,1,0.9766746411483254
502,0.25,0.9892344497607656
502,0.5,0.9874401913875598
502,0.75,0.986244019138756
502,1,0.986244019138756
503,0.25,0.9814593301435407
503,0.5,0.9766746411483254
503,0.75,0.9742822966507177
503,1,0.9748803827751196
504,0.25,0.9796650717703349
504,0.5,0.9772727272727273
504,0.75,0.9748803827751196
504,1,0.9730861244019139
505,0.25,0.9826555023923444
505,0.5,0.9826555023923444
505,0.75,0.9820574162679426
505,1,0.9832535885167464
506,0.25,0.9802631578947368
506,0.5,0.9772727272727273
506,0.75,0.9772727272727273
506,1,0.9742822966507177
507,0.25,0.979066985645933
507,0.5,0.9754784688995215
507,0.75,0.9760765550239234
507,1,0.9742822966507177
508,0.25,0.9808612440191388
508,0.5,0.9802631578947368
508,0.75,0.9778708133971292
508,1,0.979066985645933
509,0.25,0.9814593301435407
509,0.5,0.9808612440191388
509,0.75,0.9796650717703349
509,1,0.9772727272727273
510,0.25,0.9814593301435407
510,0.5,0.9772727272727273
510,0.75,0.9778708133971292
510,1,0.9784688995215312
511,0.25,0.9814593301435407
511,0.5,0.9796650717703349
511,0.75,0.9808612440191388
511,1,0.9778708133971292
512,0.25,0.9856459330143541
512,0.5,0.9838516746411483
512,0.75,0.9844497607655502
512,1,0.9826555023923444
513,0.25,0.9868421052631579
513,0.5,0.9868421052631579
513,0.75,0.9850478468899522
513,1,0.9850478468899522
514,0.25,0.9820574162679426
514,0.5,0.9796650717703349
514,0.75,0.9784688995215312
514,1,0.9772727272727273
515,0.25,0.9826555023923444
515,0.5,0.9796650717703349
515,0.75,0.979066985645933
515,1,0.9778708133971292
516,0.25,0.9814593301435407
516,0.5,0.9814593301435407
516,0.75,0.9802631578947368
516,1,0.9802631578947368
517,0.25,0.9856459330143541
517,0.5,0.9838516746411483
517,0.75,0.9838516746411483
517,1,0.9832535885167464
518,0.25,0.9826555023923444
518,0.5,0.9802631578947368
518,0.75,0.979066985645933
518,1,0.9784688995215312
519,0.25,0.9850478468899522
519,0.5,0.9826555023923444
519,0.75,0.9820574162679426
519,1,0.9838516746411483
520,0.25,0.9856459330143541
520,0.5,0.9850478468899522
520,0.75,0.9838516746411483
520,1,0.9820574162679426
521,0.25,0.9808612440191388
521,0.5,0.9802631578947368
521,0.75,0.979066985645933
521,1,0.979066985645933
522,0.25,0.9796650717703349
522,0.5,0.979066985645933
522,0.75,0.9772727272727273
522,1,0.9772727272727273
523,0.25,0.9838516746411483
523,0.5,0.9808612440191388
523,0.75,0.9796650717703349
523,1,0.979066985645933
524,0.25,0.9844497607655502
524,0.5,0.9838516746411483
524,0.75,0.9808612440191388
524,1,0.9802631578947368
525,0.25,0.9844497607655502
525,0.5,0.9808612440191388
525,0.75,0.979066985645933
525,1,0.9808612440191388
526,0.25,0.9808612440191388
526,0.5,0.9760765550239234
526,0.75,0.9742822966507177
526,1,0.9754784688995215
527,0.25,0.9808612440191388
527,0.5,0.9808612440191388
527,0.75,0.9802631578947368
527,1,0.9796650717703349
528,0.25,0.9766746411483254
528,0.5,0.9742822966507177
528,0.75,0.9712918660287081
528,1,0.97188995215311
529,0.25,0.986244019138756
529,0.5,0.9844497607655502
529,0.75,0.9826555023923444
529,1,0.9814593301435407
530,0.25,0.9796650717703349
530,0.5,0.9808612440191388
530,0.75,0.9784688995215312
530,1,0.9766746411483254
531,0.25,0.9778708133971292
531,0.5,0.9730861244019139
531,0.75,0.9748803827751196
531,1,0.9742822966507177
532,0.25,0.9808612440191388
532,0.5,0.9754784688995215
532,0.75,0.9742822966507177
532,1,0.97188995215311
533,0.25,0.9808612440191388
533,0.5,0.979066985645933
533,0.75,0.9784688995215312
533,1,0.9778708133971292
534,0.25,0.9826555023923444
534,0.5,0.9820574162679426
534,0.75,0.9808612440191388
534,1,0.9814593301435407
535,0.25,0.9868421052631579
535,0.5,0.9826555023923444
535,0.75,0.979066985645933
535,1,0.979066985645933
536,0.25,0.9832535885167464
536,0.5,0.9826555023923444
536,0.75,0.9808612440191388
536,1,0.9826555023923444
537,0.25,0.9808612440191388
537,0.5,0.9814593301435407
537,0.75,0.9802631578947368
537,1,0.9784688995215312
538,0.25,0.9850478468899522
538,0.5,0.9832535885167464
538,0.75,0.9820574162679426
538,1,0.9814593301435407
539,0.25,0.9826555023923444
539,0.5,0.9796650717703349
539,0.75,0.9784688995215312
539,1,0.9784688995215312
540,0.25,0.9754784688995215
540,0.5,0.9730861244019139
540,0.75,0.972488038277512
540,1,0.9742822966507177
541,0.25,0.9802631578947368
541,0.5,0.9778708133971292
541,0.75,0.979066985645933
541,1,0.9766746411483254
542,0.25,0.9784688995215312
542,0.5,0.9748803827751196
542,0.75,0.972488038277512
542,1,0.9730861244019139
543,0.25,0.9808612440191388
543,0.5,0.9778708133971292
543,0.75,0.9766746411483254
543,1,0.9766746411483254
544,0.25,0.9850478468899522
544,0.5,0.9838516746411483
544,0.75,0.9832535885167464
544,1,0.9820574162679426
545,0.25,0.9838516746411483
545,0.5,0.9814593301435407
545,0.75,0.9802631578947368
545,1,0.9808612440191388
546,0.25,0.9808612440191388
546,0.5,0.9778708133971292
546,0.75,0.9772727272727273
546,1,0.9742822966507177
547,0.25,0.9796650717703349
547,0.5,0.9778708133971292
547,0.75,0.9760765550239234
547,1,0.9736842105263158
548,0.25,0.9820574162679426
548,0.5,0.9820574162679426
548,0.75,0.9802631578947368
548,1,0.9778708133971292
549,0.25,0.9820574162679426
549,0.5,0.9808612440191388
549,0.75,0.9784688995215312
549,1,0.9760765550239234
550,0.25,0.9808612440191388
550,0.5,0.9766746411483254
550,0.75,0.9784688995215312
550,1,0.9760765550239234
551,0.25,0.9808612440191388
551,0.5,0.9802631578947368
551,0.75,0.9808612440191388
551,1,0.9772727272727273
552,0.25,0.979066985645933
552,0.5,0.9778708133971292
552,0.75,0.9772727272727273
552,1,0.9766746411483254
553,0.25,0.9814593301435407
553,0.5,0.9796650717703349
553,0.75,0.9772727272727273
553,1,0.9772727272727273
554,0.25,0.9838516746411483
554,0.5,0.9826555023923444
554,0.75,0.9832535885167464
554,1,0.9838516746411483
555,0.25,0.9850478468899522
555,0.5,0.9844497607655502
555,0.75,0.9832535885167464
555,1,0.9826555023923444
556,0.25,0.9856459330143541
556,0.5,0.9844497607655502
556,0.75,0.9832535885167464
556,1,0.9826555023923444
557,0.25,0.9808612440191388
557,0.5,0.979066985645933
557,0.75,0.9766746411483254
557,1,0.9754784688995215
558,0.25,0.9814593301435407
558,0.5,0.9808612440191388
558,0.75,0.9808612440191388
558,1,0.9796650717703349
559,0.25,0.9844497607655502
559,0.5,0.9826555023923444
559,0.75,0.9820574162679426
559,1,0.9820574162679426
560,0.25,0.9832535885167464
560,0.5,0.979066985645933
560,0.75,0.9772727272727273
560,1,0.9754784688995215
561,0.25,0.979066985645933
561,0.5,0.9760765550239234
561,0.75,0.9748803827751196
561,1,0.9730861244019139
562,0.25,0.979066985645933
562,0.5,0.979066985645933
562,0.75,0.979066985645933
562,1,0.979066985645933
563,0.25,0.9850478468899522
563,0.5,0.9808612440191388
563,0.75,0.9826555023923444
563,1,0.9796650717703349
564,0.25,0.9838516746411483
564,0.5,0.9814593301435407
564,0.75,0.9820574162679426
564,1,0.979066985645933
565,0.25,0.9838516746411483
565,0.5,0.9826555023923444
565,0.75,0.9784688995215312
565,1,0.9778708133971292
566,0.25,0.9820574162679426
566,0.5,0.979066985645933
566,0.75,0.9820574162679426
566,1,0.9796650717703349
567,0.25,0.9796650717703349
567,0.5,0.9760765550239234
567,0.75,0.9748803827751196
567,1,0.9730861244019139
568,0.25,0.9784688995215312
568,0.5,0.9748803827751196
568,0.75,0.9742822966507177
568,1,0.97188995215311
569,0.25,0.9766746411483254
569,0.5,0.9760765550239234
569,0.75,0.9754784688995215
569,1,0.97188995215311
570,0.25,0.9808612440191388
570,0.5,0.9784688995215312
570,0.75,0.9778708133971292
570,1,0.9778708133971292
571,0.25,0.979066985645933
571,0.5,0.9760765550239234
571,0.75,0.9754784688995215
571,1,0.9766746411483254
572,0.25,0.9814593301435407
572,0.5,0.9778708133971292
572,0.75,0.9772727272727273
572,1,0.9772727272727273
573,0.25,0.9814593301435407
573,0.5,0.9772727272727273
573,0.75,0.9766746411483254
573,1,0.9730861244019139
574,0.25,0.9796650717703349
574,0.5,0.9754784688995215
574,0.75,0.9772727272727273
574,1,0.9754784688995215
575,0.25,0.9772727272727273
575,0.5,0.9748803827751196
575,0.75,0.9766746411483254
575,1,0.9772727272727273
576,0.25,0.9838516746411483
576,0.5,0.9808612440191388
576,0.75,0.9772727272727273
576,1,0.9766746411483254
577,0.25,0.9832535885167464
577,0.5,0.9796650717703349
577,0.75,0.9802631578947368
577,1,0.9778708133971292
578,0.25,0.9850478468899522
578,0.5,0.9850478468899522
578,0.75,0.986244019138756
578,1,0.9844497607655502
579,0.25,0.9802631578947368
579,0.5,0.9802631578947368
579,0.75,0.9784688995215312
579,1,0.9772727272727273
580,0.25,0.9838516746411483
580,0.5,0.9778708133971292
580,0.75,0.9760765550239234
580,1,0.9736842105263158
581,0.25,0.9802631578947368
581,0.5,0.9778708133971292
581,0.75,0.9766746411483254
581,1,0.9784688995215312
582,0.25,0.9778708133971292
582,0.5,0.9748803827751196
582,0.75,0.9748803827751196
582,1,0.9742822966507177
583,0.25,0.9838516746411483
583,0.5,0.9784688995215312
583,0.75,0.9772727272727273
583,1,0.9754784688995215
584,0.25,0.9844497607655502
584,0.5,0.9826555023923444
584,0.75,0.9802631578947368
584,1,0.9802631578947368
585,0.25,0.9796650717703349
585,0.5,0.9784688995215312
585,0.75,0.9796650717703349
585,1,0.9778708133971292
586,0.25,0.9814593301435407
586,0.5,0.9778708133971292
586,0.75,0.9772727272727273
586,1,0.9766746411483254
587,0.25,0.979066985645933
587,0.5,0.9748803827751196
587,0.75,0.9760765550239234
587,1,0.9736842105263158
588,0.25,0.9820574162679426
588,0.5,0.9796650717703349
588,0.75,0.9778708133971292
588,1,0.979066985645933
589,0.25,0.9766746411483254
589,0.5,0.9760765550239234
589,0.75,0.9754784688995215
589,1,0.9748803827751196
590,0.25,0.979066985645933
590,0.5,0.979066985645933
590,0.75,0.9778708133971292
590,1,0.9778708133971292
591,0.25,0.979066985645933
591,0.5,0.9784688995215312
591,0.75,0.9784688995215312
591,1,0.9742822966507177
592,0.25,0.9808612440191388
592,0.5,0.9784688995215312
592,0.75,0.9772727272727273
592,1,0.9754784688995215
593,0.25,0.9844497607655502
593,0.5,0.9844497607655502
593,0.75,0.9832535885167464
593,1,0.9826555023923444
594,0.25,0.9820574162679426
594,0.5,0.9826555023923444
594,0.75,0.9796650717703349
594,1,0.9772727272727273
595,0.25,0.9772727272727273
595,0.5,0.9772727272727273
595,0.75,0.9742822966507177
595,1,0.9736842105263158
596,0.25,0.979066985645933
596,0.5,0.9796650717703349
596,0.75,0.979066985645933
596,1,0.9766746411483254
597,0.25,0.9850478468899522
597,0.5,0.9844497607655502
597,0.75,0.9832535885167464
597,1,0.9826555023923444
598,0.25,0.9736842105263158
598,0.5,0.9730861244019139
598,0.75,0.9748803827751196
598,1,0.9730861244019139
599,0.25,0.9784688995215312
599,0.5,0.9760765550239234
599,0.75,0.9742822966507177
599,1,0.9766746411483254
600,0.25,0.9832535885167464
600,0.5,0.9826555023923444
600,0.75,0.9796650717703349
600,1,0.9802631578947368
601,0.25,0.9826555023923444
601,0.5,0.9814593301435407
601,0.75,0.979066985645933
601,1,0.9802631578947368
602,0.25,0.9850478468899522
602,0.5,0.9820574162679426
602,0.75,0.9808612440191388
602,1,0.9808612440191388
603,0.25,0.9826555023923444
603,0.5,0.9808612440191388
603,0.75,0.9772727272727273
603,1,0.9766746411483254
604,0.25,0.9802631578947368
604,0.5,0.9772727272727273
604,0.75,0.9766746411483254
604,1,0.9784688995215312
605,0.25,0.9814593301435407
605,0.5,0.9778708133971292
605,0.75,0.972488038277512
605,1,0.972488038277512
606,0.25,0.9820574162679426
606,0.5,0.9802631578947368
606,0.75,0.9802631578947368
606,1,0.9802631578947368
607,0.25,0.9874401913875598
607,0.5,0.9844497607655502
607,0.75,0.9826555023923444
607,1,0.9808612440191388
608,0.25,0.979066985645933
608,0.5,0.9784688995215312
608,0.75,0.9778708133971292
608,1,0.9772727272727273
609,0.25,0.9802631578947368
609,0.5,0.9796650717703349
609,0.75,0.9784688995215312
609,1,0.979066985645933
610,0.25,0.9850478468899522
610,0.5,0.9814593301435407
610,0.75,0.9796650717703349
610,1,0.979066985645933
611,0.25,0.9832535885167464
611,0.5,0.9796650717703349
611,0.75,0.9778708133971292
611,1,0.9772727272727273
612,0.25,0.9826555023923444
612,0.5,0.9784688995215312
612,0.75,0.9796650717703349
612,1,0.9754784688995215
613,0.25,0.9826555023923444
613,0.5,0.9796650717703349
613,0.75,0.9796650717703349
613,1,0.9778708133971292
614,0.25,0.9826555023923444
614,0.5,0.9820574162679426
614,0.75,0.9802631578947368
614,1,0.9796650717703349
615,0.25,0.9820574162679426
615,0.5,0.9814593301435407
615,0.75,0.9802631578947368
615,1,0.9778708133971292
616,0.25,0.979066985645933
616,0.5,0.9754784688995215
616,0.75,0.9748803827751196
616,1,0.9754784688995215
617,0.25,0.9808612440191388
617,0.5,0.9796650717703349
617,0.75,0.9784688995215312
617,1,0.9766746411483254
618,0.25,0.9856459330143541
618,0.5,0.9832535885167464
618,0.75,0.9820574162679426
618,1,0.9802631578947368
619,0.25,0.9874401913875598
619,0.5,0.9856459330143541
619,0.75,0.9820574162679426
619,1,0.9808612440191388
620,0.25,0.9766746411483254
620,0.5,0.9760765550239234
620,0.75,0.9730861244019139
620,1,0.9748803827751196
621,0.25,0.9796650717703349
621,0.5,0.979066985645933
621,0.75,0.9754784688995215
621,1,0.9748803827751196
622,0.25,0.9832535885167464
622,0.5,0.9814593301435407
622,0.75,0.9820574162679426
622,1,0.9814593301435407
623,0.25,0.9832535885167464
623,0.5,0.9820574162679426
623,0.75,0.9832535885167464
623,1,0.9808612440191388
624,0.25,0.9808612440191388
624,0.5,0.9802631578947368
624,0.75,0.9778708133971292
624,1,0.9766746411483254
625,0.25,0.9766746411483254
625,0.5,0.97188995215311
625,0.75,0.97188995215311
625,1,0.972488038277512
626,0.25,0.9784688995215312
626,0.5,0.9748803827751196
626,0.75,0.9766746411483254
626,1,0.9748803827751196
627,0.25,0.9838516746411483
627,0.5,0.9844497607655502
627,0.75,0.9844497607655502
627,1,0.9838516746411483
628,0.25,0.9826555023923444
628,0.5,0.9808612440191388
628,0.75,0.9820574162679426
628,1,0.9802631578947368
629,0.25,0.9844497607655502
629,0.5,0.9826555023923444
629,0.75,0.9802631578947368
629,1,0.9784688995215312
630,0.25,0.9796650717703349
630,0.5,0.9796650717703349
630,0.75,0.9772727272727273
630,1,0.9766746411483254
631,0.25,0.9844497607655502
631,0.5,0.9844497607655502
631,0.75,0.9832535885167464
631,1,0.9826555023923444
632,0.25,0.9874401913875598
632,0.5,0.9850478468899522
632,0.75,0.9850478468899522
632,1,0.9844497607655502
633,0.25,0.9826555023923444
633,0.5,0.9808612440191388
633,0.75,0.9808612440191388
633,1,0.9796650717703349
634,0.25,0.9802631578947368
634,0.5,0.9778708133971292
634,0.75,0.9772727272727273
634,1,0.9784688995215312
635,0.25,0.9844497607655502
635,0.5,0.9826555023923444
635,0.75,0.9826555023923444
635,1,0.9808612440191388
636,0.25,0.9856459330143541
636,0.5,0.9844497607655502
636,0.75,0.9832535885167464
636,1,0.9826555023923444
637,0.25,0.9826555023923444
637,0.5,0.9796650717703349
637,0.75,0.9802631578947368
637,1,0.9808612440191388
638,0.25,0.9820574162679426
638,0.5,0.9796650717703349
638,0.75,0.9772727272727273
638,1,0.9754784688995215
639,0.25,0.9802631578947368
639,0.5,0.9802631578947368
639,0.75,0.9796650717703349
639,1,0.9772727272727273
640,0.25,0.9778708133971292
640,0.5,0.9784688995215312
640,0.75,0.9784688995215312
640,1,0.979066985645933
641,0.25,0.9808612440191388
641,0.5,0.9760765550239234
641,0.75,0.9766746411483254
641,1,0.9736842105263158
642,0.25,0.9826555023923444
642,0.5,0.9820574162679426
642,0.75,0.9802631578947368
642,1,0.9808612440191388
643,0.25,0.9826555023923444
643,0.5,0.9826555023923444
643,0.75,0.9814593301435407
643,1,0.9820574162679426
644,0.25,0.979066985645933
644,0.5,0.9784688995215312
644,0.75,0.979066985645933
644,1,0.9784688995215312
645,0.25,0.9802631578947368
645,0.5,0.9814593301435407
645,0.75,0.979066985645933
645,1,0.9796650717703349
646,0.25,0.9814593301435407
646,0.5,0.9808612440191388
646,0.75,0.9802631578947368
646,1,0.979066985645933
647,0.25,0.9802631578947368
647,0.5,0.979066985645933
647,0.75,0.9778708133971292
647,1,0.9778708133971292
648,0.25,0.9778708133971292
648,0.5,0.9748803827751196
648,0.75,0.9736842105263158
648,1,0.9760765550239234
649,0.25,0.9766746411483254
649,0.5,0.9760765550239234
649,0.75,0.9784688995215312
649,1,0.9754784688995215
650,0.25,0.9826555023923444
650,0.5,0.9772727272727273
650,0.75,0.9748803827751196
650,1,0.9736842105263158
651,0.25,0.9784688995215312
651,0.5,0.9754784688995215
651,0.75,0.9766746411483254
651,1,0.9754784688995215
652,0.25,0.9838516746411483
652,0.5,0.9814593301435407
652,0.75,0.9820574162679426
652,1,0.9802631578947368
653,0.25,0.9832535885167464
653,0.5,0.9802631578947368
653,0.75,0.9778708133971292
653,1,0.9778708133971292
654,0.25,0.9832535885167464
654,0.5,0.9820574162679426
654,0.75,0.9826555023923444
654,1,0.9802631578947368
655,0.25,0.9844497607655502
655,0.5,0.9850478468899522
655,0.75,0.9832535885167464
655,1,0.9832535885167464
656,0.25,0.9832535885167464
656,0.5,0.9796650717703349
656,0.75,0.9772727272727273
656,1,0.9778708133971292
657,0.25,0.9856459330143541
657,0.5,0.9820574162679426
657,0.75,0.9814593301435407
657,1,0.9802631578947368
658,0.25,0.9772727272727273
658,0.5,0.9754784688995215
658,0.75,0.9772727272727273
658,1,0.9760765550239234
659,0.25,0.9802631578947368
659,0.5,0.979066985645933
659,0.75,0.9802631578947368
659,1,0.979066985645933
660,0.25,0.9814593301435407
660,0.5,0.9778708133971292
660,0.75,0.9772727272727273
660,1,0.9802631578947368
661,0.25,0.9820574162679426
661,0.5,0.9814593301435407
661,0.75,0.9796650717703349
661,1,0.9814593301435407
662,0.25,0.9808612440191388
662,0.5,0.9778708133971292
662,0.75,0.9754784688995215
662,1,0.9766746411483254
663,0.25,0.9814593301435407
663,0.5,0.979066985645933
663,0.75,0.9766746411483254
663,1,0.9778708133971292
664,0.25,0.9850478468899522
664,0.5,0.9820574162679426
664,0.75,0.9820574162679426
664,1,0.9814593301435407
665,0.25,0.9844497607655502
665,0.5,0.9832535885167464
665,0.75,0.9814593301435407
665,1,0.9820574162679426
666,0.25,0.9832535885167464
666,0.5,0.9796650717703349
666,0.75,0.9778708133971292
666,1,0.9784688995215312
667,0.25,0.9832535885167464
667,0.5,0.9784688995215312
667,0.75,0.9778708133971292
667,1,0.9760765550239234
668,0.25,0.979066985645933
668,0.5,0.9760765550239234
668,0.75,0.9772727272727273
668,1,0.9778708133971292
669,0.25,0.9802631578947368
669,0.5,0.9796650717703349
669,0.75,0.9802631578947368
669,1,0.9814593301435407
670,0.25,0.9802631578947368
670,0.5,0.979066985645933
670,0.75,0.9802631578947368
670,1,0.9778708133971292
671,0.25,0.9844497607655502
671,0.5,0.9826555023923444
671,0.75,0.9778708133971292
671,1,0.9742822966507177
672,0.25,0.9784688995215312
672,0.5,0.9778708133971292
672,0.75,0.9766746411483254
672,1,0.9736842105263158
673,0.25,0.9886363636363636
673,0.5,0.9844497607655502
673,0.75,0.9832535885167464
673,1,0.9814593301435407
674,0.25,0.9850478468899522
674,0.5,0.9844497607655502
674,0.75,0.9832535885167464
674,1,0.9826555023923444
675,0.25,0.9850478468899522
675,0.5,0.9850478468899522
675,0.75,0.9838516746411483
675,1,0.9814593301435407
676,0.25,0.9802631578947368
676,0.5,0.979066985645933
676,0.75,0.9778708133971292
676,1,0.9778708133971292
677,0.25,0.9760765550239234
677,0.5,0.9742822966507177
677,0.75,0.9730861244019139
677,1,0.9736842105263158
678,0.25,0.9814593301435407
678,0.5,0.9808612440191388
678,0.75,0.9784688995215312
678,1,0.9760765550239234
679,0.25,0.9832535885167464
679,0.5,0.9796650717703349
679,0.75,0.979066985645933
679,1,0.9760765550239234
680,0.25,0.9814593301435407
680,0.5,0.9796650717703349
680,0.75,0.979066985645933
680,1,0.9784688995215312
681,0.25,0.9796650717703349
681,0.5,0.9772727272727273
681,0.75,0.9766746411483254
681,1,0.9778708133971292
682,0.25,0.9844497607655502
682,0.5,0.9820574162679426
682,0.75,0.9802631578947368
682,1,0.9784688995215312
683,0.25,0.9772727272727273
683,0.5,0.9748803827751196
683,0.75,0.9754784688995215
683,1,0.9748803827751196
684,0.25,0.9826555023923444
684,0.5,0.979066985645933
684,0.75,0.9796650717703349
684,1,0.9784688995215312
685,0.25,0.9772727272727273
685,0.5,0.9778708133971292
685,0.75,0.9736842105263158
685,1,0.9748803827751196
686,0.25,0.9802631578947368
686,0.5,0.9784688995215312
686,0.75,0.9802631578947368
686,1,0.9778708133971292
687,0.25,0.9778708133971292
687,0.5,0.9748803827751196
687,0.75,0.9760765550239234
687,1,0.9736842105263158
688,0.25,0.9808612440191388
688,0.5,0.9796650717703349
688,0.75,0.979066985645933
688,1,0.9796650717703349
689,0.25,0.9814593301435407
689,0.5,0.9814593301435407
689,0.75,0.9796650717703349
689,1,0.979066985645933
690,0.25,0.9844497607655502
690,0.5,0.9838516746411483
690,0.75,0.9832535885167464
690,1,0.9838516746411483
691,0.25,0.9814593301435407
691,0.5,0.979066985645933
691,0.75,0.9772727272727273
691,1,0.9778708133971292
692,0.25,0.9802631578947368
692,0.5,0.9772727272727273
692,0.75,0.9784688995215312
692,1,0.9796650717703349
693,0.25,0.9796650717703349
693,0.5,0.9760765550239234
693,0.75,0.9760765550239234
693,1,0.9766746411483254
694,0.25,0.9796650717703349
694,0.5,0.9784688995215312
694,0.75,0.9760765550239234
694,1,0.9760765550239234
695,0.25,0.9802631578947368
695,0.5,0.9778708133971292
695,0.75,0.9754784688995215
695,1,0.9736842105263158
696,0.25,0.9874401913875598
696,0.5,0.9826555023923444
696,0.75,0.9814593301435407
696,1,0.9796650717703349
697,0.25,0.9802631578947368
697,0.5,0.9808612440191388
697,0.75,0.9808612440191388
697,1,0.9814593301435407
698,0.25,0.979066985645933
698,0.5,0.9778708133971292
698,0.75,0.9766746411483254
698,1,0.9748803827751196
699,0.25,0.9838516746411483
699,0.5,0.9832535885167464
699,0.75,0.9838516746411483
699,1,0.9856459330143541
700,0.25,0.9814593301435407
700,0.5,0.979066985645933
700,0.75,0.9772727272727273
700,1,0.9766746411483254
701,0.25,0.9826555023923444
701,0.5,0.9814593301435407
701,0.75,0.9808612440191388
701,1,0.9802631578947368
702,0.25,0.9808612440191388
702,0.5,0.9802631578947368
702,0.75,0.9784688995215312
702,1,0.9802631578947368
703,0.25,0.9850478468899522
703,0.5,0.9838516746411483
703,0.75,0.9808612440191388
703,1,0.9814593301435407
704,0.25,0.9850478468899522
704,0.5,0.9850478468899522
704,0.75,0.9844497607655502
704,1,0.9844497607655502
705,0.25,0.9802631578947368
705,0.5,0.9760765550239234
705,0.75,0.9736842105263158
705,1,0.9766746411483254
706,0.25,0.9832535885167464
706,0.5,0.9802631578947368
706,0.75,0.9802631578947368
706,1,0.9814593301435407
707,0.25,0.9796650717703349
707,0.5,0.9760765550239234
707,0.75,0.9760765550239234
707,1,0.9736842105263158
708,0.25,0.9844497607655502
708,0.5,0.979066985645933
708,0.75,0.9778708133971292
708,1,0.9772727272727273
709,0.25,0.9802631578947368
709,0.5,0.9748803827751196
709,0.75,0.9742822966507177
709,1,0.9736842105263158
710,0.25,0.9802631578947368
710,0.5,0.979066985645933
710,0.75,0.9796650717703349
710,1,0.9820574162679426
711,0.25,0.9844497607655502
711,0.5,0.9826555023923444
711,0.75,0.9844497607655502
711,1,0.9826555023923444
712,0.25,0.9796650717703349
712,0.5,0.9784688995215312
712,0.75,0.9766746411483254
712,1,0.9772727272727273
713,0.25,0.9802631578947368
713,0.5,0.9784688995215312
713,0.75,0.979066985645933
713,1,0.9784688995215312
714,0.25,0.9784688995215312
714,0.5,0.9778708133971292
714,0.75,0.9778708133971292
714,1,0.9766746411483254
715,0.25,0.979066985645933
715,0.5,0.9754784688995215
715,0.75,0.9712918660287081
715,1,0.9694976076555024
716,0.25,0.9814593301435407
716,0.5,0.9814593301435407
716,0.75,0.979066985645933
716,1,0.9784688995215312
717,0.25,0.9784688995215312
717,0.5,0.9748803827751196
717,0.75,0.9748803827751196
717,1,0.9748803827751196
718,0.25,0.986244019138756
718,0.5,0.9826555023923444
718,0.75,0.9826555023923444
718,1,0.9814593301435407
719,0.25,0.9814593301435407
719,0.5,0.9808612440191388
719,0.75,0.9796650717703349
719,1,0.9796650717703349
720,0.25,0.9844497607655502
720,0.5,0.9814593301435407
720,0.75,0.9826555023923444
720,1,0.9820574162679426
721,0.25,0.9814593301435407
721,0.5,0.9760765550239234
721,0.75,0.9754784688995215
721,1,0.9736842105263158
722,0.25,0.9832535885167464
722,0.5,0.979066985645933
722,0.75,0.9778708133971292
722,1,0.9766746411483254
723,0.25,0.9856459330143541
723,0.5,0.9784688995215312
723,0.75,0.9772727272727273
723,1,0.9730861244019139
724,0.25,0.9802631578947368
724,0.5,0.9796650717703349
724,0.75,0.9778708133971292
724,1,0.9784688995215312
725,0.25,0.9826555023923444
725,0.5,0.979066985645933
725,0.75,0.9796650717703349
725,1,0.9784688995215312
726,0.25,0.9808612440191388
726,0.5,0.9772727272727273
726,0.75,0.9772727272727273
726,1,0.9772727272727273
727,0.25,0.9808612440191388
727,0.5,0.9754784688995215
727,0.75,0.9736842105263158
727,1,0.9736842105263158
728,0.25,0.9802631578947368
